k,response_step,condition,layer,n,augmented_safety_projection_mean,mixed_safety_projection_mean,delta_mixed_minus_augmented_safety_projection_mean,augmented_kl_to_static_mean,mixed_kl_to_static_mean,delta_mixed_minus_augmented_kl_to_static_mean,augmented_refusal_logmass_mean,mixed_refusal_logmass_mean,delta_mixed_minus_augmented_refusal_logmass_mean,augmented_compliance_logmass_mean,mixed_compliance_logmass_mean,delta_mixed_minus_augmented_compliance_logmass_mean,augmented_refusal_margin_mean,mixed_refusal_margin_mean,delta_mixed_minus_augmented_refusal_margin_mean
20,0,adaptive,28,23,-4.185361810352491,3.243611182855523,7.428972993208014,12.97057038804759,6.95661356786023,-6.013956820187361,-8.988367456456889,-1.6045326564622961,7.383834799994593,-10.338131588438284,-7.491957726685897,2.846173861752386,1.3497641319813936,5.887425111687702,4.537660979706309
20,0,clean,28,23,7.183839341868525,13.775788348654043,6.5919490067855175,11.708775810573412,7.862762015798817,-3.8460137947745947,-6.512033545452615,-5.893824909044349,0.6182086364082666,-2.5360890989718228,-1.5795005054577538,0.956588593514069,-3.975944477578868,-4.314324399699336,-0.33837992212046775
20,0,refusal,28,23,63.15990796296493,67.70393240970114,4.544024446736209,17.078506832537443,15.334820343100507,-1.7436864894369357,-17.5104399142058,-14.733186441919077,2.7772534722867235,-18.907353484112285,-17.40138526584791,1.5059682182643748,1.3969135699064836,2.6681988135628076,1.271285243656324
20,0,static,28,23,2.0732050356657608e-08,-5.7013138480808426e-08,-7.774518883746603e-08,0.0,0.0,0.0,-12.671817178311555,-1.7914939108102217,10.880323267501334,-14.096098091291344,-7.917382717132568,6.1787153741587755,1.4242809129797893,6.125888793364815,4.701607880385026
20,1,adaptive,28,23,-2.7107298089110334,12.636924639992092,15.347654448903125,12.804321454918902,6.709828730794075,-6.0944927241248275,-9.342441392981488,-7.0444634751133295,2.2979779178681587,-9.790989927623583,-11.627529973569123,-1.83654004594554,0.44854853464209515,4.583066515300585,4.13451798065849
20,1,clean,28,23,13.949080467224121,27.514881673066512,13.56580120584239,14.438108775926674,8.729108879342675,-5.7089998965839985,-2.132242852821946,-2.1620182531035463,-0.029775400281600195,-7.485244688780411,-9.162840718808381,-1.6775960300279698,5.353001822596011,7.000822461169699,1.6478206385736884
20,1,refusal,28,23,52.95475963924242,75.9255551877229,22.97079554848049,13.789495763571367,17.389550457830016,3.600054694258649,-16.52824704543404,-11.556620387927346,4.971626657506693,-18.431355351987094,-14.697858229927395,3.733497122059699,1.9031083065530527,3.141237839408543,1.2381295328554902
20,1,static,28,23,1.814054406207541e-08,-1.2439230213994565e-07,-1.4253284620202106e-07,0.0,0.0,0.0,-13.663944617561672,-8.281319768532462,5.3826248490292095,-15.255278006843898,-12.668220354163129,2.5870576526807696,1.5913333892822266,4.3869006115457285,2.795567222263502
20,2,adaptive,28,23,-1.418056581331336,6.796736871418745,8.214793452750081,12.776733968568886,7.755662652973905,-5.02107131559498,-9.816397749859354,-7.867537133071734,1.94886061678762,-11.016026434691057,-13.317328660384469,-2.301302225693412,1.1996286848317022,5.449791535087254,4.250162850255552
20,2,clean,28,23,22.609003574951835,13.22642291628796,-9.382580658663874,16.26410318457562,12.50160286128116,-3.7625003232944607,-10.601345559825068,-8.628366947174072,1.972978612650996,-14.9926467563795,-12.189637660980225,2.8030090953992755,4.391301196554433,3.5612707345382026,-0.83003046201623
20,2,refusal,28,23,51.029218176136844,47.9358781731647,-3.093340002972141,14.207794687022334,11.675433158874512,-2.5323615281478222,-14.853836930316428,-14.89642372338668,-0.04258679307025304,-17.759703221528426,-17.089920748835024,0.6697824726934023,2.905866291211999,2.193497015082318,-0.7123692761296812
20,2,static,28,23,-6.349190421726393e-08,1.1402627696161685e-07,1.775181811788808e-07,0.0,0.0,0.0,-12.118010209954303,-12.02917190220045,0.08883830775385348,-13.948797060095746,-16.44635528066884,-2.4975582205730937,1.8307868501414424,4.417183357736339,2.5863965075948965
20,4,adaptive,28,23,-1.6114259310390637,8.707719388215438,10.3191453192545,14.84338198537412,9.759285097961053,-5.084096887413066,-9.835433192875074,-9.660519218963126,0.17491397391194852,-10.335889500120413,-17.135307001030963,-6.79941750091055,0.5004563072453374,7.474787774293319,6.974331467047982
20,4,clean,28,23,22.146594752436098,18.45601803323497,-3.690576719201129,16.095189633576766,17.098530460948773,1.003340827372007,-13.946704190710317,-12.452716345372407,1.4939878453379105,-18.310146226831105,-18.445528963337775,-0.13538273650667065,4.36344201668449,5.992812592050304,1.6293705753658134
20,4,refusal,28,23,49.23835563659668,53.051983874777086,3.8136282381804065,15.960466923921004,18.102955527927566,2.1424886040065623,-14.715893517369809,-15.004925282105155,-0.28903176473534664,-17.619474701259445,-17.758273249087125,-0.13879854782767964,2.9035811631575874,2.753347977347996,-0.15023318580959133
20,4,static,28,23,5.960464477539063e-08,-4.1464100713315216e-07,-4.742456519085428e-07,0.0,0.0,0.0,-14.656537636466648,-14.5830048892809,0.07353274718574809,-15.59217063240383,-19.524799761564836,-3.932629129161006,0.9356329959371815,4.941794851551885,4.006161855614703
20,8,adaptive,28,23,-4.662375635426978,8.693826011989428,13.356201647416405,12.894747796265975,11.392610621299108,-1.502137174966867,-9.115273600039275,-17.19238409788712,-8.077110497847846,-9.59431150685186,-22.079954603443976,-12.485643096592117,0.4790379171786101,4.887570484824803,4.408532567646192
20,8,clean,28,23,14.201459159021793,20.6764365590137,6.474977399991905,18.71326964834462,22.875496420308597,4.162226771963976,-13.550698570583178,-16.535303053648576,-2.9846044830653984,-16.947182987047277,-19.561724123747453,-2.6145411367001756,3.3964844164641006,3.026421070098877,-0.37006334636522364
20,8,refusal,28,23,37.34344664863918,51.62101977804433,14.277573129405148,14.455355685690176,23.51151745215706,9.056161766466886,-15.413246963335121,-14.072079933207968,1.3411670301271528,-18.008346308832582,-16.811584306799848,1.1967620020327345,2.5950993247654126,2.7395043787748916,0.144405054009479
20,8,static,28,23,-6.997066995371944e-08,2.280525539232337e-07,2.980232238769531e-07,0.0,0.0,0.0,-13.316116706184719,-21.798695351766504,-8.482578645581786,-14.851394031358803,-23.36531464949898,-8.513920618140178,1.5352773251740828,1.566619292549465,0.03134196737538231
20,16,adaptive,28,23,-3.7098606332488684,-0.20279266523278278,3.5070679680160857,14.621022856753806,16.123746995127437,1.5027241383736314,-10.390074045761772,-19.802118425783902,-9.412044380022131,-11.762619018554688,-24.158798051917035,-12.396179033362348,1.3725449727929158,4.356679626133131,2.984134653340215
20,16,clean,28,23,15.714420852453813,8.962203284968501,-6.752217567485312,16.936403896497644,18.440251071085147,1.5038471745875022,-16.918938346531082,-18.475440232650094,-1.5565018861190119,-19.344834327697754,-20.76577087070631,-1.4209365430085548,2.425895981166674,2.290330638056216,-0.13556534311045798
20,16,refusal,28,23,33.49943372477656,45.572658704674765,12.073224979898207,16.721640835637633,23.75057904616646,7.028938210528828,-16.12017983975618,-17.705999125605043,-1.5858192858488636,-18.192944112031356,-19.29794933484948,-1.105005222818125,2.0727642722751782,1.5919502092444378,-0.4808140630307405
20,16,static,28,23,-1.0884326437245244e-07,-2.0732050356657608e-08,8.811121401579483e-08,0.0,0.0,0.0,-14.36592844258184,-21.45176137011984,-7.085832927538,-14.756624577809935,-23.72327547488005,-8.966650897070116,0.39069615239682404,2.271514084028161,1.8808179316313371
40,0,adaptive,28,23,8.603611118119696,13.689275731211124,5.085664613091428,13.517725446949834,8.584221938382024,-4.93350350856781,-10.571733371071193,-2.436131971037906,8.135601400033288,-11.009227939274,-7.644598795020062,3.3646291442539384,0.43749458893485693,5.208466757898745,4.770972168963889
40,0,clean,28,23,-3.0422437372414963,-0.48264668169228925,2.559597055549207,10.615320019100023,7.301578262577886,-3.3137417565221376,-6.512033545452615,-5.893824909044349,0.6182086364082666,-2.5360890989718228,-1.5795005054577538,0.956588593514069,-3.975944477578868,-4.314324399699336,-0.33837992212046775
40,0,refusal,28,23,39.42197219185207,44.156791852868125,4.734819661016054,13.847312326016633,12.918782296388045,-0.9285300296285879,-15.374093885007111,-13.081542854723724,2.292551030283388,-17.462272353794265,-16.295614366946012,1.1666579868482536,2.088178468787152,3.2140715225883154,1.1258930538011636
40,0,static,28,23,0.0,-3.109807553498641e-08,-3.109807553498641e-08,0.0,0.0,0.0,-11.465123321699059,-3.1853409189244974,8.279782402774561,-12.287507052654805,-7.481998225916987,4.805508826737817,0.8223837354908818,4.296657318654268,3.474273583163386
40,1,adaptive,28,23,4.9361067466113875,9.5850015723187,4.648894825707312,14.900250880614571,8.392919796458242,-6.507331084156329,-9.601677355558977,-5.300083093021227,4.3015942625377495,-10.42587303078693,-10.292763367943142,0.133109662843788,0.824195675227953,4.992680280104928,4.168484604876975
40,1,clean,28,23,4.564037043115367,10.06457233428955,5.500535291174184,13.51257842520009,6.582356839400271,-6.930221585799819,-2.132242852821946,-2.1620182531035463,-0.029775400281600195,-7.485244688780411,-9.162840718808381,-1.6775960300279698,5.353001822596011,7.000822461169699,1.6478206385736884
40,1,refusal,28,23,34.68719241930091,52.455080281133235,17.767887861832328,15.100856345632803,16.1491466605145,1.0482903148816973,-17.595320452814516,-14.379485990690148,3.215834462124368,-18.939326078995414,-17.34769530918287,1.591630769812543,1.3440056261808977,2.9682093081266983,1.6242036819458006
40,1,static,28,23,-2.591506294582201e-08,8.292820142663043e-08,1.0884326437245244e-07,0.0,0.0,0.0,-13.02294870044874,-5.8641826043958245,7.158766096052916,-13.696893965380024,-10.548994761446249,3.1478992039337754,0.6739452818165654,4.68481215186741,4.010866870050845
40,2,adaptive,28,23,-5.194143056869507,3.1955192192741064,8.389662276143614,12.75982838091643,7.227987526850168,-5.531840854066262,-9.910412684730861,-7.201822758692762,2.7085899260380994,-10.98224917702053,-12.354280202285103,-1.3720310252645742,1.0718364922896675,5.1524574238321055,4.0806209315424375
40,2,clean,28,23,10.225225718125053,2.85065888127555,-7.374566836849503,16.31360394021739,11.228313490100529,-5.085290450116862,-10.601345559825068,-8.628366947174072,1.972978612650996,-14.9926467563795,-12.189637660980225,2.8030090953992755,4.391301196554433,3.5612707345382026,-0.83003046201623
40,2,refusal,28,23,33.64484086244003,46.41426799608313,12.769427133643106,16.063741787620213,18.50543785095215,2.4416960633319356,-15.157029400701107,-14.348414690598197,0.8086147101029102,-16.679324523262355,-15.852710931197457,0.8266135920648985,1.5222951225612475,1.504296240599259,-0.01799888196198851
40,2,static,28,23,5.960464477539063e-08,-2.8506569240404213e-08,-8.811121401579483e-08,0.0,0.0,0.0,-13.4127604443094,-9.096988418827886,4.315772025481515,-14.654010192207668,-13.622795415961225,1.0312147762464434,1.2412497478982676,4.525807028231413,3.2845572803331455
40,4,adaptive,28,23,-0.6031048582947772,-1.5802871533062146,-0.9771822950114374,16.108242905658223,11.087958618570195,-5.020284287088028,-10.023974278698796,-9.387053681456525,0.6369205972422716,-11.22928756216298,-16.039152808811355,-4.809865246648375,1.2053132834641829,6.652099111805791,5.446785828341608
40,4,clean,28,23,3.6900766465974892,-4.091887572537297,-7.781964219134787,15.771705440852953,14.852466524504111,-0.9192389163488421,-13.946704190710317,-12.452716345372407,1.4939878453379105,-18.310146226831105,-18.445528963337775,-0.13538273650667065,4.36344201668449,5.992812592050304,1.6293705753658134
40,4,refusal,28,23,30.517543129298996,38.04504668194315,7.527503552644152,18.230904185253642,19.69485440461532,1.4639502193616778,-16.5688010091367,-13.737801323766293,2.830999685370406,-17.99076863993769,-16.004869502523672,1.9858991374140196,1.4219676308009936,2.2670681787573774,0.8451005479563838
40,4,static,28,23,-5.7013138480808426e-08,2.682209014892578e-07,3.252340399700662e-07,0.0,0.0,0.0,-13.42905790909477,-11.52377292384272,1.9052849852520488,-14.76358873947807,-16.553763659104057,-1.7901749196259864,1.334530851115351,5.029990755993387,3.6954599048780357
40,8,adaptive,28,23,-3.2549973389376765,2.05653773183408,5.311535070771757,13.891956909843113,12.465646049729704,-1.426310860113409,-9.916625053986259,-14.955700376759404,-5.0390753227731455,-10.149127441903818,-19.88321067975915,-9.73408323785533,0.2325023879175601,4.927510302999745,4.695007915082185
40,8,clean,28,23,14.554509536079738,2.690728353417438,-11.8637811826623,17.96661016215449,17.200962087480033,-0.7656480746744556,-13.550698570583178,-16.535303053648576,-2.9846044830653984,-16.947182987047277,-19.561724123747453,-2.6145411367001756,3.3964844164641006,3.026421070098877,-0.37006334636522364
40,8,refusal,28,23,33.195324234340504,36.717786954796836,3.522462720456332,15.699757368668266,20.780319250148274,5.080561881480008,-15.142238492551057,-14.225526270659074,0.9167122218919825,-17.172518854555875,-16.97994373155677,0.19257512299910573,2.0302803620048193,2.7544174608976943,0.724137098892875
40,8,static,28,23,5.183012589164402e-09,-2.591506294582201e-08,-3.109807553498641e-08,0.0,0.0,0.0,-14.283836447674295,-16.964663500371188,-2.680827052696893,-15.208520847818125,-20.109437486399774,-4.9009166385816485,0.9246844001438307,3.144774001577626,2.2200896014337954
40,16,adaptive,28,23,-2.277354157489279,-0.7297928825668667,1.5475612749224121,12.671876873011174,15.349102394468545,2.6772255214573715,-9.876957126285719,-16.782121305880338,-6.905164179594619,-11.105034423911054,-20.83524822152179,-9.730213797610737,1.228077287259309,4.053126915641453,2.825049628382144
40,16,clean,28,23,18.779868338419043,-2.8801267043403955,-21.659995042759437,16.083803301272184,16.788220418372198,0.7044171171000144,-16.918938346531082,-18.475440232650094,-1.5565018861190119,-19.344834327697754,-20.76577087070631,-1.4209365430085548,2.425895981166674,2.290330638056216,-0.13556534311045798
40,16,refusal,28,23,29.46086999644404,32.65039402505626,3.189524028612219,16.478551387786865,23.220816943956457,6.742265556169592,-16.633680053379226,-15.598037750824638,1.0356423025545887,-17.72035374848739,-17.583069801330566,0.13728394715682413,1.0866736951081648,1.985032040139903,0.8983583450317383
